Date,Open,High,Low,Close,GDP (constant 2015 MYR),GDP Growth YOY (%),OPR (%),MA_50,MA_200,EMA_50,EMA_200,RSI_50,BB_upper,BB_lower,GDP (constant 2015 MYR)_Lag_30D,GDP (constant 2015 MYR)_Lag_90D,GDP (constant 2015 MYR)_Lag_180D,GDP (constant 2015 MYR)_Lag_365D,OPR (%)_Lag_30D,OPR (%)_Lag_90D,Lagged_Close_30D,Lagged_Close_90D,Lagged_Close_180D,Lagged_Close_365D
2023-06-11,8.619999885559082,8.65999984741211,8.600000381469727,8.630000114440918,1804500000000.0,3.680282186,3.0,8.654399986267089,8.670999970436096,8.632232664484047,8.65646581102967,49.05662584155129,8.886760891308317,8.455239049563875,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.6899995803833,8.4399995803833,8.75,8.680000305175781
2023-06-12,8.619999885559082,8.65999984741211,8.600000381469727,8.630000114440918,1804500000000.0,3.680282186,3.0,8.653999996185302,8.670349969863892,8.632145113501965,8.656202470765107,49.05662584155129,8.88581608827338,8.454883851454404,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.6899995803833,8.34000015258789,8.770000457763672,8.680000305175781
2023-06-13,8.619999885559082,8.649999618530273,8.609999656677246,8.619999885559082,1804500000000.0,3.680282186,3.0,8.65340000152588,8.670099968910217,8.631668830053226,8.65584224603669,48.5981416698233,8.8856837156776,8.454516222142834,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.6899995803833,8.350000381469727,8.699999809265137,8.680000305175781
2023-06-14,8.630000114440918,8.649999618530273,8.59000015258789,8.600000381469727,1804500000000.0,3.680282186,3.0,8.652400016784668,8.669599971771241,8.630426930108774,8.655286605593238,47.70645332325412,8.88536871349721,8.453831230045273,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.6899995803833,8.260000228881836,8.720000267028809,8.680000305175781
2023-06-15,8.600000381469727,8.630000114440918,8.579999923706055,8.600000381469727,1804500000000.0,3.680282186,3.0,8.652200031280518,8.669099974632264,8.629233732122929,8.654736493910416,49.52384325928267,8.885048898951196,8.453151050313332,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.729999542236328,8.380000114440918,8.710000038146973,8.630000114440918
2023-06-16,8.619999885559082,8.619999885559082,8.569999694824219,8.569999694824219,1804500000000.0,3.680282186,3.0,8.6496000289917,8.668449974060058,8.62691082869945,8.653893341680703,43.434329811798406,8.884807205957866,8.45209274216225,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.710000038146973,8.34000015258789,8.710000038146973,8.720000267028809
2023-06-17,8.569999694824219,8.649999618530273,8.5600004196167,8.649999618530273,1804500000000.0,3.680282186,3.0,8.649400024414062,8.668199973106384,8.627816271437913,8.653854598166768,49.514551420698645,8.884526197082709,8.45187374913006,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.760000228881836,8.34000015258789,8.710000038146973,8.880000114440918
2023-06-18,8.569999694824219,8.649999618530273,8.5600004196167,8.649999618530273,1804500000000.0,3.680282186,3.0,8.648800010681152,8.668299970626832,8.628686206618006,8.653816240160435,48.5148150246445,8.884573690922398,8.452026250331265,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.779999732971191,8.34000015258789,8.699999809265137,8.649999618530273
2023-06-19,8.569999694824219,8.649999618530273,8.5600004196167,8.649999618530273,1804500000000.0,3.680282186,3.0,8.648199996948243,8.668449969291688,8.629522026692998,8.653778263825807,48.5148150246445,8.884630613498492,8.452269325084883,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.579999923706055,8.399999618530273,8.779999732971191,8.649999618530273
2023-06-20,8.649999618530273,8.649999618530273,8.609999656677246,8.649999618530273,1804500000000.0,3.680282186,3.0,8.647599983215333,8.668799967765809,8.630325069510146,8.653740665365154,48.5148150246445,8.884631305873652,8.452968629657965,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.579999923706055,8.550000190734863,8.710000038146973,8.649999618530273
2023-06-21,8.649999618530273,8.75,8.630000114440918,8.739999771118164,1804500000000.0,3.680282186,3.0,8.64879997253418,8.669599967002869,8.634626038200658,8.654598964924887,52.7272522350689,8.885294171641705,8.453905762364032,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.579999923706055,8.489999771118164,8.779999732971191,8.649999618530273
2023-06-22,8.729999542236328,8.789999961853027,8.729999542236328,8.75,1804500000000.0,3.680282186,3.0,8.649399967193604,8.670449967384338,8.639150507290829,8.655548228955485,51.40185833017669,8.886064549809385,8.45483538495929,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.609999656677246,8.430000305175781,8.640000343322754,8.600000381469727
2023-06-23,8.75,8.75,8.720000267028809,8.739999771118164,1804500000000.0,3.680282186,3.0,8.649199962615967,8.6712499666214,8.643105380382098,8.65638854280785,49.52379827866202,8.886702649377808,8.45579728386499,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.5600004196167,8.4399995803833,8.640000343322754,8.5600004196167
2023-06-24,8.739999771118164,8.75,8.680000305175781,8.699999809265137,1804500000000.0,3.680282186,3.0,8.64819995880127,8.671699967384338,8.645336534455941,8.656822485757674,47.70641158338925,8.887014271412015,8.456385663356661,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.5600004196167,8.4399995803833,8.640000343322754,8.600000381469727
2023-06-25,8.739999771118164,8.75,8.680000305175781,8.699999809265137,1804500000000.0,3.680282186,3.0,8.646999950408935,8.671949968338012,8.647480192291596,8.657252110867201,47.222200146406806,8.88727909071196,8.456620845964064,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.579999923706055,8.4399995803833,8.640000343322754,8.579999923706055
2023-06-26,8.739999771118164,8.75,8.680000305175781,8.699999809265137,1804500000000.0,3.680282186,3.0,8.645799942016602,8.672349967956542,8.649539785114086,8.657677461100016,47.222200146406806,8.887588336316883,8.457111599596201,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.600000381469727,8.510000228881836,8.710000038146973,8.579999923706055
2023-06-27,8.729999542236328,8.739999771118164,8.6899995803833,8.710000038146973,1804500000000.0,3.680282186,3.0,8.644799938201905,8.672449970245362,8.651910775429101,8.658198083757199,47.70641158338925,8.887739883034122,8.457160057456601,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.600000381469727,8.5600004196167,8.739999771118164,8.579999923706055
2023-06-28,8.720000267028809,8.779999732971191,8.710000038146973,8.729999542236328,1804500000000.0,3.680282186,3.0,8.644399929046632,8.672599968910218,8.654973080009777,8.658912526130127,49.0908870223819,8.888008817077889,8.457191120742547,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.600000381469727,8.630000114440918,8.699999809265137,8.640000343322754
2023-06-29,8.729999542236328,8.739999771118164,8.600000381469727,8.630000114440918,1804500000000.0,3.680282186,3.0,8.642999935150147,8.672249970436097,8.653993748026686,8.658624840441679,46.956528950292736,8.887707312553273,8.45679262831892,1804500000000.0,1804500000000.0,1741500000000.0,1741500000000.0,3.0,2.75,8.59000015258789,8.569999694824219,8.710000038146973,8.649999618530273
2023-06-30,8.729999542236328,8.739999771118164,8.600000381469727,8.630000114440918,1804500000000.0,3.680282186,3.0,8.640799942016601,8.671899971961976,8.653052821219402,8.658340017297393,45.04505046322031,8.887403511977999,8.456396431945953,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.649999618530273,8.670000076293945,8.710000038146973,8.59000015258789
2023-07-01,8.649999618530273,8.779999732971191,8.649999618530273,8.75,1804500000000.0,3.680282186,3.0,8.641999950408936,8.671899971961976,8.656854671367663,8.659252056926274,52.5423961684839,8.887403511977999,8.456396431945953,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.600000381469727,8.670000076293945,8.710000038146973,8.619999885559082
2023-07-02,8.649999618530273,8.779999732971191,8.649999618530273,8.75,1804500000000.0,3.680282186,3.0,8.643199958801269,8.671799969673156,8.660507429353245,8.660155021533972,52.5423961684839,8.887139003658868,8.456460935687444,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.579999923706055,8.670000076293945,8.710000038146973,8.600000381469727
2023-07-03,8.649999618530273,8.779999732971191,8.649999618530273,8.75,1804500000000.0,3.680282186,3.0,8.644399967193603,8.672049970626832,8.66401694192763,8.661049001419206,52.5423961684839,8.887636573295588,8.456463367958076,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.579999923706055,8.65999984741211,8.710000038146973,8.600000381469727
2023-07-04,8.75,8.75,8.6899995803833,8.699999809265137,1804500000000.0,3.680282186,3.0,8.64459997177124,8.671949968338012,8.665428034764394,8.66143657164653,50.4065141508483,8.887465698000444,8.45643423867558,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.579999923706055,8.65999984741211,8.779999732971191,8.600000381469727
2023-07-05,8.670000076293945,8.729999542236328,8.670000076293945,8.699999809265137,1804500000000.0,3.680282186,3.0,8.643999977111816,8.671899967193603,8.666783790627168,8.661820285453679,48.73950455320271,8.887384845927354,8.456415088459853,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.579999923706055,8.649999618530273,8.770000457763672,8.609999656677246
2023-07-06,8.720000267028809,8.729999542236328,8.6899995803833,8.729999542236328,1804500000000.0,3.680282186,3.0,8.644399967193603,8.67199996471405,8.66926283970988,8.662498686018681,50.83331412735866,8.88757446466589,8.45642546476221,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.579999923706055,8.65999984741211,8.800000190734863,8.619999885559082
2023-07-07,8.729999542236328,8.729999542236328,8.670000076293945,8.670000076293945,1804500000000.0,3.680282186,3.0,8.642599964141846,8.671799964904785,8.66929175094847,8.662573326717938,46.28097675393727,8.887306947114189,8.456292982695382,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.579999923706055,8.649999618530273,8.800000190734863,8.579999923706055
2023-07-08,8.670000076293945,8.699999809265137,8.65999984741211,8.670000076293945,1804500000000.0,3.680282186,3.0,8.6403999710083,8.67164996623993,8.669319528413,8.66264722472367,45.37815664812475,8.88711980055728,8.45618013192258,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.600000381469727,8.649999618530273,8.800000190734863,8.619999885559082
2023-07-09,8.670000076293945,8.699999809265137,8.65999984741211,8.670000076293945,1804500000000.0,3.680282186,3.0,8.642199974060059,8.671099967956543,8.669346216565195,8.662720387425864,54.545472060172166,8.886018824362191,8.456181111550896,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.619999885559082,8.649999618530273,8.789999961853027,8.640000343322754
2023-07-10,8.670000076293945,8.699999809265137,8.65999984741211,8.670000076293945,1804500000000.0,3.680282186,3.0,8.643999977111816,8.670899968147278,8.669371858123185,8.66279282214097,54.545472060172166,8.88574773276363,8.456052203530927,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.630000114440918,8.729999542236328,8.829999923706055,8.640000343322754
2023-07-11,8.65999984741211,8.739999771118164,8.65999984741211,8.739999771118164,1804500000000.0,3.680282186,3.0,8.647199974060058,8.670699968338013,8.67214158020142,8.663561050489003,57.547179996545175,8.885213663143636,8.45618627353239,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.630000114440918,8.699999809265137,8.800000190734863,8.640000343322754
2023-07-12,8.739999771118164,8.760000228881836,8.710000038146973,8.75,1804500000000.0,3.680282186,3.0,8.649999980926514,8.6712499666214,8.67519485156607,8.664421139538863,56.73079832776563,8.886011152678169,8.45648878056463,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.630000114440918,8.710000038146973,8.859999656677246,8.640000343322754
2023-07-13,8.75,8.779999732971191,8.729999542236328,8.729999542236328,1804500000000.0,3.680282186,3.0,8.653399963378906,8.671699962615968,8.677344055121766,8.66507366095874,58.41580418880498,8.886575045385694,8.456824879846241,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.619999885559082,8.710000038146973,8.779999732971191,8.609999656677246
2023-07-14,8.729999542236328,8.829999923706055,8.729999542236328,8.800000190734863,1804500000000.0,3.680282186,3.0,8.65819995880127,8.672499961853028,8.682154099655614,8.666416213493825,61.11110129964626,8.888090785786854,8.456909137919201,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.600000381469727,8.699999809265137,8.779999732971191,8.619999885559082
2023-07-15,8.800000190734863,8.850000381469727,8.789999961853027,8.850000381469727,1804500000000.0,3.680282186,3.0,8.663599967956543,8.673549962043761,8.688736306785579,8.668242921632888,62.16217609457695,8.89054543433803,8.456554489749493,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.600000381469727,8.699999809265137,8.779999732971191,8.59000015258789
2023-07-16,8.800000190734863,8.850000381469727,8.789999961853027,8.850000381469727,1804500000000.0,3.680282186,3.0,8.668599967956544,8.674249963760376,8.695060388145741,8.670051453571563,61.46788830287992,8.892617048227946,8.455882879292806,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.569999694824219,8.699999809265137,8.779999732971191,8.579999923706055
2023-07-17,8.800000190734863,8.850000381469727,8.789999961853027,8.850000381469727,1804500000000.0,3.680282186,3.0,8.673599967956543,8.674799966812134,8.70113646631531,8.671841990167565,61.46788830287992,8.89438352902631,8.455216404597959,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.649999618530273,8.699999809265137,8.8100004196167,8.579999923706055
2023-07-18,8.850000381469727,8.850000381469727,8.789999961853027,8.819999694824219,1804500000000.0,3.680282186,3.0,8.677999954223633,8.67539996623993,8.705797769394092,8.673316196184048,59.82139055829074,8.895914154465054,8.454885778014805,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.649999618530273,8.6899995803833,8.800000190734863,8.579999923706055
2023-07-19,8.850000381469727,8.850000381469727,8.789999961853027,8.800000190734863,1804500000000.0,3.680282186,3.0,8.682199954986572,8.675849967002868,8.709491981995692,8.67457673344326,59.29203614509689,8.897014372276322,8.454685561729415,1804500000000.0,1804500000000.0,1804500000000.0,1741500000000.0,3.0,3.0,8.649999618530273,8.699999809265137,8.800000190734863,8.5600004196167
